node	degree
32532	288
38528	131
48970	50
49110	48
46630	187
54938	532
33802	82
35858	150
32665	165
33000	68
29802	216
15433	184
51509	60
39306	26
30688	25
18225	232
43620	271
21361	140
46339	88
45540	15
28027	51
11955	45
8483	25
1339	293
36703	38
5783	157
41726	64
867	32
10496	38
17777	93
35205	50
40679	88
20720	70
26820	42
27269	31
1972	244
18033	100
50226	90
39334	15
41432	34
5310	60
52444	598
49579	45
56596	53
49137	26
1707	33
52850	102
1292	44
14646	150
50697	98
38622	24
56674	36
50209	17
1779	33
50997	16
56565	30
2966	104
41531	102
47804	67
26679	48
30477	16
29511	48
42113	39
41389	54
19618	42
49977	43
40396	69
56763	53
45445	59
17436	47
30766	38
9449	102
19918	116
57620	108
2423	199
19992	17
50984	68
17886	159
41062	97
49083	120
19785	21
53481	150
1225	76
561	113
40192	43
626	40
35885	98
31684	19
30695	47
49014	84
39949	85
39882	169
18374	83
55724	53
9631	81
8839	76
11343	83
25082	45
47245	2
6331	1
32436	1
18031	1
32	10
27109	19
15028	23
37208	3
47195	17
26657	4
53586	2
3224	4
20243	7
51709	9
19220	14
8707	4
31418	91
25233	129
1513	196
22326	65
53648	78
7717	90
29946	94
4855	81
18736	41
15726	45
25364	262
5876	73
49176	102
55308	79
38180	82
7821	69
25781	26
11480	69
37574	31
9187	70
14265	87
22873	41
18606	85
24120	118
20272	61
10446	80
21007	41
44481	42
37850	72
30772	92
25232	51
52929	46
44044	49
41443	53
34086	75
28080	120
1931	113
23388	79
2580	53
48541	57
6168	40
36551	64
29466	24
2380	30
24290	157
11856	70
31427	61
18700	69
12614	29
19221	81
32549	97
57250	709
31386	43
7639	59
44339	84
50025	105
48632	294
54922	117
49825	119
28483	130
25498	67
51559	57
39491	249
31987	60
6087	144
57937	78
25943	62
15161	86
28956	90
1894	19
29768	33
43175	147
46148	57
17898	49
52463	78
731	139
605	20
16718	137
56345	17
49812	56
18805	62
8764	17
25547	4
24051	94
1925	127
16871	118
40869	34
30119	20
41690	95
52003	104
27618	39
1789	101
12885	34
16118	27
13662	64
23003	37
37001	86
4417	70
48482	54
11279	92
12644	90
41657	59
25067	63
51322	53
43864	160
52459	65
6727	136
53134	55
8780	47
38978	113
1765	37
43192	79
37948	85
50993	110
25354	227
18434	95
14681	84
1115	105
19734	121
25436	106
28448	150
21642	89
14729	82
31907	115
8165	65
32341	48
44976	76
2364	58
32151	57
6840	42
35314	48
38966	48
40149	47
5308	88
51341	94
44621	126
41635	124
35105	38
16809	93
7978	105
15990	44
26465	140
30924	19
49346	31
19849	42
53587	131
49087	29
1274	79
44815	224
1777	35
50363	69
5632	371
16568	151
38274	303
44219	35
8904	47
3315	40
40753	119
30799	168
48847	36
38985	35
51012	66
46690	6
3430	97
32953	57
16389	193
34946	140
16296	181
46197	202
57833	56
46815	111
6717	68
22782	296
47973	77
14050	52
34325	17
4637	20
50873	41
17958	55
56414	22
46133	173
22449	134
46300	115
49591	84
25517	91
12067	44
49298	38
23227	116
12287	35
24646	46
5893	62
34747	70
15998	93
36812	115
38255	75
8540	65
53594	16
23636	84
44603	18
19626	119
13342	42
42686	128
51638	79
11581	115
57201	157
8019	112
21417	33
40047	71
54745	165
15892	36
40613	105
709	357
8123	135
55924	252
19331	37
49302	20
37901	32
17608	63
11868	470
57507	61
31214	55
32718	66
25793	76
33260	175
45009	122
58367	123
26688	328
45127	63
56295	70
45467	85
21091	101
51212	181
45240	89
45702	38
15654	74
43715	151
33869	55
14169	71
8493	62
54430	44
3483	23
55995	224
30097	27
22829	75
36649	77
45901	20
46217	38
10136	29
36361	104
18193	86
7759	58
16761	11
23775	28
27733	70
34078	43
10942	8
22152	14
19751	12
11306	21
56285	18
34056	41
19897	60
20565	42
6328	127
23440	235
30784	62
36913	78
32103	79
23758	84
36113	49
30923	39
9401	20
10040	31
30930	118
24761	37
48339	68
2483	74
19435	68
38860	75
1619	58
39223	41
45269	27
4440	43
23360	59
24827	9
21689	64
53026	86
30248	64
19677	68
8633	94
53770	110
6222	102
47797	113
48701	53
32246	52
33225	94
8740	151
53353	182
3378	55
44406	95
50706	110
38312	142
37859	179
36036	93
44628	87
25638	143
48937	95
43914	36
55549	48
51135	54
55702	39
19675	133
39717	180
51427	42
53027	83
44919	129
5713	47
13334	104
51902	108
40742	93
21764	48
50172	237
43151	222
48854	105
38404	64
43363	179
36346	169
27990	230
7252	18
43670	44
27691	76
4414	44
52570	77
17000	13
22409	52
7176	39
36863	34
24843	35
7400	91
6413	125
4470	111
20738	91
9269	40
2794	87
24784	94
7384	101
14414	54
7632	171
18354	122
2139	133
48872	170
56276	151
5918	169
18333	44
21151	65
5532	58
12892	18
23888	17
42344	69
4073	140
54717	174
35306	75
35945	70
47636	243
53150	49
38969	91
49549	36
35169	24
34874	141
20495	25
17952	60
39618	56
52719	38
41642	85
12116	72
25501	33
25647	19
58291	30
54635	92
42602	111
23877	120
21703	42
12410	55
50639	26
29899	61
27790	63
27867	45
42308	69
44785	140
33124	91
19908	188
30868	45
24911	75
43246	45
35386	121
2722	116
25311	67
7612	67
2830	91
21929	79
31818	22
2459	94
47808	45
2497	322
52073	94
37269	138
15772	47
49088	43
45126	81
29535	86
22436	187
30936	82
47135	26
41117	42
41059	65
8870	35
23328	50
18983	186
1586	71
46538	78
9387	115
3856	68
34021	75
14754	52
23027	104
16905	48
5596	50
26498	177
57058	99
36911	66
40409	59
40916	107
20462	53
26356	45
23368	61
34142	71
18751	58
54054	25
39381	54
56018	46
15970	75
40432	273
21366	69
20271	19
52955	35
20964	265
4445	46
44761	43
16421	52
32315	92
10728	180
54967	38
16070	122
47645	51
2993	51
17817	87
25780	62
1361	17
5247	24
32279	62
9775	50
51164	105
32483	65
5026	69
57631	70
42942	42
76	259
36655	40
4572	161
51663	198
27180	214
42201	19
31221	87
56793	40
17638	151
4430	77
47053	56
43795	33
1711	90
42008	38
14450	38
56282	27
6763	30
56269	21
24010	110
52505	113
50891	74
9255	64
12881	113
25727	266
43867	111
47264	75
37061	43
8209	58
19554	44
30205	65
29609	88
39940	44
31233	50
57767	47
18125	395
43479	874
52405	207
35335	134
15195	78
27817	77
14663	110
24399	66
6389	69
41979	105
21013	83
13905	93
36817	272
39268	48
27345	41
41799	40
20995	97
14461	150
53539	169
53338	35
32459	26
40058	83
48400	99
3691	63
35650	48
8010	110
4867	171
35796	48
55676	59
56878	19
6249	39
27223	38
54521	39
27712	73
57478	76
22457	67
20886	64
56521	61
45103	286
53101	220
18521	58
57865	25
12430	35
39293	19
40232	19
25108	13
54376	48
42466	27
14986	93
53955	48
5703	6
36813	47
39705	14
21879	129
18328	53
45161	41
5347	14
30638	43
29408	32
26874	30
58194	37
8359	33
3973	96
51312	98
20971	134
36351	90
13575	72
52201	123
37908	80
42469	94
43767	86
33677	44
29737	35
22930	145
11445	94
5331	25
17319	14
55697	34
2694	73
38708	43
11452	61
5118	57
43300	74
50409	56
7185	61
47426	44
541	87
3041	143
48109	100
57815	47
48377	57
31851	36
26856	41
25981	167
54809	151
44846	60
43607	59
34531	241
7980	81
7475	76
49460	120
9712	245
12785	154
56537	28
8620	37
55270	42
48905	234
50864	87
7322	41
31155	12
25459	28
13253	35
49399	70
27235	38
4154	42
14124	74
35347	87
54417	42
11374	68
45991	30
49386	37
17489	86
19120	48
28382	100
57378	163
15519	47
31388	50
34382	60
3417	20
18295	67
58259	63
54293	114
38247	110
14734	118
23649	154
14805	157
235	601
39219	40
3302	105
12683	54
57107	34
34432	43
10108	53
4669	65
16669	135
44728	71
31268	198
1959	87
49318	86
56950	61
54796	158
10317	227
10357	22
8751	19
46013	100
24617	122
8852	28
16960	102
55442	75
40130	36
1800	55
22916	58
14277	87
44240	145
22389	28
42063	13
25515	37
49571	36
26746	90
3155	102
35744	190
24039	254
31331	777
20379	113
47120	57
21770	133
2222	46
28678	19
39807	31
1980	60
28840	110
48930	61
29288	68
301	124
25193	167
54982	15
15395	72
46860	77
31346	39
35043	63
47970	101
21334	11
8557	19
7599	24
16831	87
18080	46
42713	21
21691	97
31847	58
44015	68
9144	124
33493	219
56743	15
51431	90
35965	47
54733	109
45060	45
11229	57
11741	61
19408	41
34094	148
17675	52
18499	244
27853	148
43397	64
20305	99
32338	80
50272	277
9500	69
40859	325
49598	169
45989	123
38994	143
50436	198
40411	62
3333	32
17085	741
27015	86
30293	32
32226	80
6604	72
9426	19
44982	68
32258	71
26211	22
9129	28
50576	37
2097	66
9742	18
20002	33
22927	88
31905	4
40368	38
49185	60
12206	69
56217	47
55275	76
55399	67
38488	58
21458	67
17924	55
32601	45
56141	48
6338	133
36105	104
46838	97
2663	119
6009	87
4691	96
50292	65
2674	78
17109	54
52453	59
49813	36
12608	85
19515	74
11170	53
48107	42
57932	103
40915	216
14263	59
48562	69
8898	104
23836	74
51065	110
17338	43
52622	73
13526	19
21480	18
19301	83
3921	12
32768	4
8259	56
45149	54
35715	102
33559	69
38671	92
23084	53
18842	232
49299	18
27991	167
30822	60
23973	74
53014	129
44371	38
12822	72
6005	40
31037	146
2307	298
24475	15
44905	37
13206	81
57679	38
44403	30
8996	16
12071	70
22794	52
42905	19
44293	280
16538	235
43638	258
40120	57
27923	58
18411	45
17573	95
15838	134
57774	106
28637	162
25037	247
51175	102
55	95
31736	78
55282	70
31961	62
2572	11
14262	12
42048	36
4848	313
8375	65
35023	62
58123	216
4877	30
39328	11
7151	22
11488	48
15218	24
372	36
38490	45
37527	214
1448	60
5688	51
18401	41
37894	13
4514	23
40362	17
31799	94
29755	93
38643	42
53789	65
5953	80
7267	84
444	66
44648	55
23533	72
69	189
51861	93
52943	82
34758	201
26750	76
36126	66
39604	71
1205	61
9915	31
12054	172
14023	45
21299	57
24574	57
50524	62
11509	399
36535	351
44452	72
20493	58
29103	45
46018	113
46405	35
33132	21
48481	87
8945	83
55034	31
13397	92
57532	51
38121	35
20563	57
12647	56
44519	149
19521	100
33065	55
27849	66
46933	105
6455	60
57453	130
53500	86
21359	58
30759	62
8867	463
13383	267
21416	67
31179	112
55018	512
29458	109
45566	23
23445	61
58242	40
41467	25
42334	137
30894	186
31459	11
4957	12
20011	23
4089	53
2327	21
24682	24
54097	61
30700	312
50700	31
48206	78
465	208
49665	149
43130	155
55035	237
54619	38
13929	108
24688	30
48723	59
31430	165
32251	60
51905	43
8068	32
31935	89
41875	25
21634	93
44441	38
49222	14
45112	9
26151	88
11292	117
45925	88
37929	64
17535	121
24001	29
32948	24
8986	35
8496	43
10099	67
9284	23
33893	76
49079	88
45563	57
49221	122
16023	163
12381	81
48306	82
8629	50
44110	72
38464	56
4587	101
52557	57
1543	105
33041	226
57799	89
27819	33
25425	66
8693	87
23828	53
41112	32
912	32
42300	16
29246	62
5764	44
11032	34
49737	73
9337	101
44632	87
57970	19
19130	113
48226	55
14997	104
57397	46
39731	188
34519	30
44838	51
32311	41
37426	53
46796	16
32531	64
43318	59
7314	118
4267	27
12907	46
27016	29
57797	56
22561	93
7985	141
37896	62
27561	19
15457	109
22376	90
12526	44
15761	33
35988	102
8279	41
4747	44
26911	153
56904	95
18090	93
35772	87
41942	346
55494	183
21492	111
54485	127
21809	123
17111	54
58277	109
54644	39
27912	119
49656	30
24705	130
173	290
33616	107
41128	219
49853	191
6957	50
27377	25
51553	94
18671	139
25593	118
26780	189
19792	114
6008	77
12959	63
48373	103
1209	105
11922	37
12747	39
27540	41
28593	25
18427	48
14840	50
27301	64
48751	173
11778	181
2535	18
32528	147
34793	55
54743	87
22145	43
25811	105
57065	18
9880	272
38511	2
34090	23
12310	9
43009	44
12010	18
9772	23
31196	15
36760	55
18341	24
38191	39
28700	21
3587	70
11519	188
40032	183
15407	40
18502	37
9945	41
5291	36
9112	78
46365	57
22570	29
51015	185
124	39
4474	69
31509	62
29018	308
9210	114
16031	147
16560	31
1964	56
49448	59
39772	50
6034	34
29252	128
41973	72
54776	76
50726	229
1555	125
42561	121
39179	53
40240	80
22068	107
10840	62
44888	26
26393	80
28702	78
19904	43
6873	101
57165	698
26428	119
17508	52
37144	149
10710	92
44076	99
28222	39
7495	37
31223	37
26804	27
30925	25
27159	20
45763	55
25513	59
23936	57
20086	19
46179	11
15143	60
37457	61
10636	86
24472	87
24603	84
32418	92
15665	39
5559	86
852	67
21666	19
10803	480
47060	100
9226	98
4973	132
42140	50
6465	37
10411	62
12673	38
16600	75
37810	70
17159	77
17812	97
10075	15
26661	100
36233	124
5575	77
49518	70
57840	230
13856	39
27801	20
16915	33
36148	52
41296	18
25836	57
52593	60
14609	83
52020	126
20354	162
32142	38
15650	30
30669	42
31630	73
38065	79
33873	62
10144	364
36518	28
26828	28
26330	70
50095	20
47027	113
32433	127
762	61
34224	47
18609	48
42669	50
41049	27
15807	103
32146	99
19134	86
37760	78
55142	14
20116	15
17912	40
56735	72
25403	26
16312	90
15198	36
29571	451
17219	48
19928	92
21910	95
57119	108
39487	156
31112	139
20182	56
58329	58
38723	72
49959	84
14246	83
15011	56
50068	184
11940	140
56429	150
38981	54
52429	59
26090	130
12480	40
21484	51
12817	108
42423	68
28333	36
10396	19
50593	11
40293	14
12070	17
42475	43
6832	71
6412	37
50140	56
54884	9
54239	21
17208	58
8719	56
37726	88
3011	99
1314	112
48058	227
5980	75
44198	95
38455	224
42081	54
7299	219
1837	87
25372	51
27522	51
25429	15
27896	77
39174	52
17513	58
45340	31
18992	67
57407	65
7970	77
37393	43
48361	114
3732	48
34068	41
24687	62
43989	48
23516	28
9058	34
23527	75
22711	56
2715	82
14790	34
13400	56
25052	72
41670	81
53576	49
17789	35
49078	240
31600	290
21760	79
54984	65
45457	133
43173	98
46638	663
26998	99
36980	20
58083	27
8568	8
35462	79
13970	32
18528	18
30018	14
45119	16
44214	15
41558	28
54861	39
29904	51
38031	51
7777	88
29157	57
39603	26
34549	160
13661	386
41192	66
24986	104
16162	28
56452	94
52126	61
40994	23
19673	41
21399	48
14738	64
45726	130
15647	15
44568	7
32671	66
41612	632
52778	8
49350	19
28992	31
53117	24
22398	28
26061	63
19087	27
16910	55
21789	24
54858	29
22882	64
46713	47
23777	91
19747	35
39023	80
48972	30
50311	53
17485	34
9104	61
15232	38
49980	43
36165	236
9614	284
49852	98
7238	81
20910	48
19920	59
27177	81
50013	56
8109	34
34503	21
49651	14
56935	24
36958	23
54296	57
54233	156
3365	132
18421	103
43421	11
46407	35
9137	67
51916	40
28425	15
28204	26
37692	27
19563	112
36607	36
14486	60
14176	43
42685	100
44222	339
44419	174
38463	24
20576	65
20343	35
7635	167
8431	35
15288	72
55426	43
21563	55
22199	52
51469	71
37042	59
19292	55
45212	70
49484	58
14494	91
28137	23
19344	75
16658	109
21801	84
16818	60
56209	40
31053	55
34730	48
2620	65
13227	92
33926	325
40220	76
11097	6
23671	96
23972	123
617	18
36353	52
26074	33
30338	65
47332	76
4625	20
34138	67
22190	391
22994	172
37703	113
26967	86
38527	63
44789	29
14458	34
14139	26
3114	33
3905	30
27918	26
58143	94
2750	108
17795	115
51850	57
49252	43
13700	103
167	82
29313	89
33765	102
53828	55
9594	37
24976	67
16146	45
52351	169
17946	193
30036	199
49728	45
49225	56
50501	109
13585	181
16965	112
11589	141
37427	180
54582	49
19111	57
47359	53
46600	40
6911	89
2907	94
57286	21
54744	214
42816	183
28070	98
30344	208
10323	160
7523	50
19840	83
778	86
48121	61
53950	38
46065	91
43694	116
4157	62
18432	44
54653	72
6364	38
56453	47
27045	34
54706	61
26353	71
9983	353
15534	26
3151	48
3733	25
56352	16
21009	79
19660	42
7485	16
38174	27
45569	60
32306	18
42036	71
42735	25
33336	11
35736	36
36624	30
50949	28
28422	452
14054	84
15150	34
20517	67
33232	60
20351	184
28397	207
19027	105
37162	78
39685	99
34975	59
23839	26
31683	61
46486	30
11843	48
36061	51
10072	174
1338	187
16357	202
37515	24
27652	55
9949	51
23158	30
56188	96
11354	110
39145	164
30243	195
14446	231
52085	87
27505	59
20169	48
36428	55
2345	170
9931	66
31730	90
47556	116
2316	47
37062	75
50884	50
40800	41
19889	52
39376	127
23665	55
49154	45
12866	166
1263	100
24428	10
37433	34
58102	19
34344	51
27286	26
55732	27
33070	65
50754	104
53457	108
34560	62
33500	82
42436	97
53325	323
13711	249
38061	78
7073	39
56613	28
23749	39
36853	61
36042	66
47030	32
46124	24
15439	27
37975	27
52946	117
25689	40
52930	48
31739	51
53363	46
12178	51
37869	36
49708	31
38047	40
42429	55
49756	17
18240	25
30864	126
56124	51
6982	1708
37580	94
41159	233
30102	56
17811	76
4395	113
2735	129
29581	169
55407	17
11022	85
4722	60
10234	29
33255	47
17089	107
50897	158
40278	14
23680	28
48187	24
17394	111
6433	105
32697	106
21698	257
55483	43
25101	68
53997	85
22543	25
2486	51
2258	67
18297	42
28945	25
38665	72
4125	54
31117	48
33941	84
2038	57
45233	28
46779	92
47187	143
2485	106
33497	63
517	115
48173	37
32008	59
13931	74
34568	69
35295	70
12758	33
32004	321
24123	215
44672	127
47760	130
17070	66
42179	825
40073	7
5454	99
44356	83
10527	99
30634	179
2828	70
2877	51
49592	150
24769	258
21843	54
48026	12
37292	20
15664	50
54810	32
45110	187
40705	196
40006	28
6437	180
16646	43
21310	111
30668	8
12397	17
53157	5
34973	17
56469	13
50587	232
36040	64
57699	41
22548	63
40669	85
7718	51
40524	20
9467	40
52897	76
42451	63
47571	39
56231	20
12596	18
29399	89
27824	76
26197	118
44701	2175
37689	149
44398	217
38589	39
28902	33
24206	80
52705	50
48237	42
26859	227
55139	45
38801	42
47524	41
18417	29
47415	68
5654	1
10957	16
16249	68
45641	1
365	37
34572	30
51806	88
33936	121
40539	162
36882	57
21842	92
34126	55
1831	155
45808	73
6351	16
43556	39
39925	40
57594	61
56493	137
30754	79
41989	143
16810	67
38508	50
13352	48
57170	54
36214	176
19382	18
8362	102
24449	150
8052	160
37626	50
17404	47
15126	60
586	20
13727	31
32519	30
31545	78
56985	113
38347	84
13082	68
1422	24
21996	208
4594	159
46756	47
6447	9
3511	64
47129	49
19543	58
47848	83
24817	64
1279	42
1810	57
41295	31
40308	49
43382	82
10059	47
33274	37
19650	47
37216	93
16163	93
24458	92
38342	48
12435	67
26234	71
13356	20
34407	18
24636	19
4370	35
54340	107
42670	65
21940	105
2420	56
33307	1
15070	8
44682	165
18256	101
8288	47
25989	24
30869	34
58107	54
22429	15
23288	18
3780	20
35803	53
7725	52
31812	68
548	34
24734	46
22183	69
38400	27
18230	56
2432	69
2537	96
34451	66
30827	73
27663	182
20332	67
24628	49
37100	34
40826	30
12359	76
18624	90
20059	85
18215	34
31093	40
37542	39
40115	29
10187	32
16959	164
46594	99
5841	258
21463	101
6577	113
44657	73
33611	17
22371	38
40277	83
46981	85
27775	102
46491	105
3669	36
47047	11
10787	42
12997	25
13274	242
20603	51
28227	32
55080	100
11422	144
45121	99
26501	101
46795	40
39387	45
13145	162
34196	66
47037	438
38887	29
49084	32
1691	40
4197	33
15949	47
44119	34
1829	6
45926	11
45731	38
28765	87
55519	132
22034	109
49771	67
17217	63
28533	96
36784	68
36331	110
25665	421
9016	35
48515	24
50340	28
41020	34
39823	37
6188	50
28298	67
49896	67
47562	91
27270	96
52162	173
6107	71
56881	52
5921	41
54686	45
43669	67
29326	224
34683	125
10664	99
46598	99
33250	65
15644	50
3659	41
42565	112
38316	136
48649	14
51073	30
23349	42
39185	64
50987	34
4715	21
11632	10
10093	22
56454	13
16644	19
30167	206
16906	54
3318	71
36218	36
51846	87
21261	66
6347	33
32011	96
20380	48
2641	23
38935	51
27283	82
9068	75
58008	59
27929	35
28532	92
11035	67
37519	117
8656	40
6354	99
23532	41
16132	57
48613	37
19868	70
30677	73
31803	41
9046	41
18436	70
14699	45
42536	74
5019	43
3886	28
43952	22
5780	4
46409	5
9485	4
27743	19
35095	18
4409	60
12286	90
50858	30
36450	10
2435	115
4650	158
18353	42
42460	41
10236	100
58082	38
8067	135
39065	38
36278	35
27924	26
4795	36
33231	31
946	19
41878	69
33114	57
16748	406
32999	386
17582	54
34300	111
7466	30
8669	254
42889	30
32427	42
38833	147
4882	107
27157	145
48132	150
38020	3
5831	24
12202	20
26341	88
9292	50
46177	43
30308	15
42779	30
40349	69
36877	51
12670	22
6201	18
43843	25
16353	179
1969	90
56802	67
2404	90
1906	46
14815	25
48811	27
50842	112
24836	44
21222	37
30679	24
16237	17
7312	72
57869	45
16650	109
52498	81
4931	87
21008	69
23121	159
56405	37
57158	85
36029	50
24702	48
36605	31
27124	34
3266	25
44158	26
37550	144
41246	63
25558	158
27282	17
18335	67
56273	21
42893	16
45194	334
9744	103
6834	56
53974	137
46921	75
2510	119
45678	61
31910	70
12928	59
21302	41
14719	443
24281	41
23168	36
41854	75
24897	72
49966	70
53497	58
23381	47
7399	20
18701	15
39460	76
25472	89
46751	75
8255	112
33932	37
51997	93
3692	28
4483	195
21775	245
3567	70
38849	30
18806	146
47810	66
35286	72
12327	33
6875	23
55723	65
41294	56
10821	117
45961	117
7476	309
16260	78
24721	53
4641	277
26275	33
16968	125
18338	77
57992	48
5462	72
11539	54
47580	66
7981	77
24946	44
7450	79
10937	33
31672	50
34133	219
45225	266
11067	31
31152	53
25416	29
50687	152
54032	75
27400	34
5303	147
52891	28
6487	69
55905	69
8468	109
52813	56
53313	38
28979	28
675	30
11744	70
48041	65
12437	46
15833	45
18308	27
30756	44
43051	93
6789	112
50113	13
12407	4
35400	69
39316	19
32113	117
